Municipio,Ene-Mar 2013,Abr-Jun 2013,Jul-Sep 2013,Oct-Dic 2013,Ene-Mar 2014,Abr-Jun 2014,Jul-Sep 2014,Oct-Dic 2014,Ene-Mar 2015,Abr-Jun 2015,Jul-Sep 2015,Oct-Dic 2015,Ene-Mar 2016,Abr-Jun 2016,Jul-Sep 2016,Oct-Dic 2016,Ene-Mar 2017,Abr-Jun 2017,Jul-Sep 2017,Oct-Dic 2017,Ene-Mar 2018,Abr-Jun 2018,Jul-Sep 2018,Oct-Dic 2018,Ene-Mar 2019,Abr-Jun 2019,Jul-Sep 2019,Oct-Dic 2019,Ene-Mar 2020,Abr-Jun 2020,Jul-Sep 2020,Oct-Dic 2020,Ene-Mar 2021,Abr-Jun 2021,Jul-Sep 2021,Oct-Dic 2021,Ene-Mar 2022,Abr-Jun 2022,Jul-Sep 2022,Oct-Dic 2022,Ene-Mar 2023,Abr-Jun 2023,Jul-Sep 2023,Oct-Dic 2023,Ene-Mar 2024,Abr-Jun 2024
  ⚬ Santa María Tepantlali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002345,0.018197,0.005625,0.003385,0.016941,0.005797,0.013155,0.018207,0.024108,0.024578,0.061909,0.05173,0,0,0,0,0.025196,0,0,0
  ⚬ Santa María Texcatitlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000606,0,0.000302,0.004899,0,0.001637,0.004801,0.003569,0.010278,0.000125,0.005182,0.008829,0.008834,0.009209,0.004269,0.006885,0.015591,0.018772,0,0,0,0,0,0,0,0
  ⚬ Santa María Tlahuitoltepec,0.16579,0.239141,0.190071,0.187601,0.137221,0.038085,0.01841,0.016564,0.03007,0.045378,0.051687,0.048559,0.033653,0.054722,0.056935,0.05633,0.074669,0.094867,0.061027,0.051906,0.050599,0.071039,0.066432,0.073812,0.077395,0.112293,0.104218,0.114906,0.127971,0.112542,0.108168,0.107409,0.106776,0.159676,0.165015,0.163238,0.121357,0.21719,0.128675,0.107451,0.081063,0.104564,0.094133,0.088584,0.070289,0.129406
  ⚬ Santa María Tlalixtac,0.046389,0.046119,0,0.000651,0,0.000067,0,0.000633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000912,0.000161,0.001155,0.001965,0.004365,0.005003,0.023137,0,0,0,0,0,0,0,0
  ⚬ Santa María Tonameca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000154,0,0.00339,0.009542,0.011878,0.021738,0.037672,0.092141,0.204956,0.075484,0.17566,0.085123,0.307979,0.218666,0.183678,0.404594,0.460733,0.540735,0.620401,0.938306,0.008802,0.012601,0.030783,0.068937,0.045321,0.084361,0.049812,0.038628
  ⚬ Santa María Totolapilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000948,0.004651,0.003435,0.001967,0.003483,0.000193,0.001971,0.005565,0.002311,0.006798,0.000402,0.002723,0.009859,0.028369,0.032605,0,0,0,0,0,0,0,0
  ⚬ Santa María Xadani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066,0.027337,0.00086,0.001716,0.00094,0.001966,0.000592,0.000442,0.000584,0.003489,0.009378,0.003592,0,0,0.000395,0.000151,0,0,0,0
  ⚬ Santa María Yalina,0,0,0,0.000076,0.000323,0.000199,0.000255,0.000401,0.000076,0.000137,0.000499,0.001172,0.00195,0.001696,0.001391,0.001222,0.002016,0.001282,0.001318,0.001543,0.001742,0.002745,0.002201,0.001323,0.001404,0.003022,0.002609,0.003951,0.002756,0.004046,0.004196,0.004687,0.008834,0.007028,0.008733,0.003082,0.003313,0.003992,0,0,0,0,0,0,0,0
  ⚬ Santa María Yavesía,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000523,0,0.001916,0.004857,0.007349,0.012972,0.013545,0.021136,0.020265,0.020846,0,0,0,0,0,0,0,0
  ⚬ Santa María Yolotepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001657,0,0,0.006363,0.002374,0.000925,0.002141,0.006025,0.004083,0.00407,0.005797,0,0,0,0,0,0,0,0
  ⚬ Santa María Yosoyúa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001229,0.000328,0,0,0.001618,0.001993,0.021874,0.005974,0.001902,0.010844,0.006277,0.009163,0.015879,0.016205,0.011859,0.028326,0.025983,0,0,0,0,0,0,0,0
  ⚬ Santa María Yucuhiti,0.179571,0.207125,0.194276,0.154578,0.166138,0.178534,0.005476,0.000434,0.002811,0.003841,0.001478,0,0,0.000023,0.001283,0.000679,0.000009,0,0.000005,0,0.000024,0.000127,0.002433,0.00224,0.007398,0.007175,0.034189,0.142915,0.014711,0.006164,0.01854,0.018286,0.014075,0.045009,0.057776,0.052681,0.056798,0.068591,0,0,0,0.003544,0,0,0,0
  ⚬ Santa María Zacatepec,2.2488,3.626832,2.78089,2.162549,3.433911,4.469057,4.391682,4.113783,4.348824,4.945497,5.363394,5.068865,5.48523,5.484299,5.188719,5.21529,5.768556,6.513925,6.308517,5.967369,6.162002,7.59368,6.553765,6.202228,5.604402,5.874646,6.45646,6.348162,6.950323,6.362529,6.119707,7.595745,8.412184,10.265531,10.553408,11.134718,10.096106,11.658626,11.236466,11.282476,10.942228,12.723278,12.987247,12.387415,11.775918,14.816263
  ⚬ Santa María Zaniza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000471,0.002552,0.001173,0.003367,0.004232,0.010866,0.011001,0.055232,0.02728,0.089745,0.04837,0.037957,0.077949,0.080666,0.114145,0.114753,0.15201,0,0,0,0.046063,0,0,0,0
  ⚬ Santa María Zoquitlán,0.41582,0.519026,0.495421,0.445349,0.414504,0.534095,0.519367,0.68373,0.527948,0.564147,0.645837,0.80007,0.702637,0.746331,0.671982,0.977238,0.887193,0.831847,0.830139,0.994826,0.657675,0.970368,0.843747,1.180895,0.709385,1.050834,1.175489,1.162688,1.216547,1.439211,1.229097,1.379242,1.075532,1.451172,1.323437,1.546139,1.093271,1.271098,1.557362,1.538201,1.244053,1.511203,0.293024,0.014353,0.416363,0.800563
  ⚬ Santiago Amoltepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000774,0.003132,0.004804,0.009937,0.008489,0.002876,0.002803,0.001175,0.018048,0.006996,0.019936,0.026255,0.031583,0.050927,0.08407,0.161115,0,0,0,0,0,0,0,0
  ⚬ Santiago Apoala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000082,0.000968,0,0.000428,0.001479,0.001238,0.00605,0.008999,0.006064,0.004725,0.019272,0.012258,0.005875,0.009218,0.013925,0.005744,0.006641,0.009957,0,0,0,0,0,0,0,0
  ⚬ Santiago Apóstol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000722,0.000379,0.001947,0.001014,0.005458,0.014379,0.036333,0.014878,0.011049,0.00645,0.020416,0.012146,0.00634,0.017313,0.033557,0.03676,0.031778,0.041794,0,0,0,0.000093,0,0,0,0.009541
  ⚬ Santiago Astata,0.059859,0.07298,0.058695,0.05324,0.044475,0.046464,0.038726,0.037738,0.028897,0.035941,0.038194,0.030455,0.026637,0.027898,0.033782,0.025231,0.024599,0.033296,0.021917,0.017187,0.018084,0.026272,0.025318,0.030789,0.0261,0.030313,0.039719,0.065858,0.149203,0.002285,0.016904,0.017225,0.010151,0.028095,0.016063,0.032035,0.040696,0.064204,0.036409,0.035366,0.033706,0.040109,0.03472,0.028607,0.033043,0.047357
  ⚬ Santiago Atitlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011731,0.005877,0.009283,0.005459,0.004624,0.007471,0.011244,0.006964,0.005176,0.004123,0.00351,0.004909,0.011639,0.009623,0.014925,0.006865,0.010248,0.022185,0.033112,0.050396,0.067088,0.144492,0.018999,0.030481,0.032121,0.039944,0.017838,0.007805,0.005963,0.009588
  ⚬ Santiago Ayuquililla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001258,0.003764,0.002905,0.001408,0.005446,0.004447,0.003347,0.009448,0.015397,0.008238,0.011373,0.020033,0,0,0,0,0,0,0,0
  ⚬ Santiago Cacaloxtepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003068,0,0,0.001211,0.002736,0.00184,0.008305,0.009017,0.009003,0.010865,0.01804,0,0,0,0,0,0,0,0
  ⚬ Santiago Camotlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000378,0.002373,0,0.000133,0.000095,0.004945,0.007137,0.00403,0.001805,0.017217,0.009876,0.008312,0.012769,0.018434,0.021196,0.024563,0.020614,0,0,0,0,0,0,0,0
  ⚬ Santiago Chazumba,0.26706,0.351819,0.271479,0.255774,0.276631,0.31939,0.359335,0.348579,0.333713,0.353078,0.359078,0.340785,0.352145,0.389455,0.414772,0.426983,0.36774,0.45783,0.456112,0.446287,0.385968,0.515689,0.479575,0.553264,0.46348,0.496254,0.562306,0.513037,0.528432,0.489353,1.102735,0.710514,0.659028,0.80325,0.772602,0.91278,0.757851,0.900249,0.836538,0.954515,0.860934,1.026662,1.064285,1.051352,0.857001,1.03111
  ⚬ Santiago Choápam,0.192249,0.236275,0.23424,0.185923,0.188537,0.225174,0.180193,0.146532,0.184651,0.183438,0.215251,0.131375,0.190668,0.214356,0.125119,0.061585,0,0,0.064761,0.178378,0.214134,0.27646,0.280441,0.246399,0.236938,0.253365,0.20476,0.092176,0.063074,0.020262,0.065705,0.047992,0.037707,0.101816,0.086535,0.120835,0.118618,0.155426,0,0,0,0,0,0,0,0
  ⚬ Santiago Comaltepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000087,0.000123,0.003142,0.002486,0.003112,0.007231,0.004616,0.024421,0.016345,0.006718,0.027454,0.026151,0.023304,0.051196,0.049243,0.069958,0.066527,0.083652,0,0,0,0.001469,0,0,0,0
  ⚬ Santiago del Río,0,0,0,0,0,0,0,0,0,0.002638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000936,0.000387,0.00593,0,0.003337,0.002172,0.002867,0.003361,0.015196,0.023049,0.019923,0.025523,0.032397,0.029327,0.038573,0,0,0,0,0,0,0,0
  ⚬ Santiago Huajolotitlán,0.00323,0.012489,0.015391,0.007554,0.010226,0.01396,0.011597,0.01162,0.013309,0.013635,0.014046,0.016116,0.016834,0.02084,0.017289,0.012293,0.026918,0.037449,0.032833,0.059725,0.04411,0.046772,0.032434,0.022959,0.027525,0.02037,0.025995,0.008178,0.023861,0.007705,0.023248,0.02356,0.019384,0.056238,0.064532,0.041835,0.057106,0.073421,0.003953,0.003409,0.006399,0.005103,0.005101,0.007045,0.005365,0.019954
  ⚬ Santiago Huauclilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000376,0,0,0,0.001911,0.001078,0,0.000273,0.002195,0,0,0,0.001163,0.000897,0.000344,0,0,0,0,0,0,0,0
  ⚬ Santiago Ihuitlán Plumas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004362,0.000066,0.000139,0.000287,0.005647,0.000317,0.000993,0.000456,0.000657,0.000625,0.000823,0,0,0,0,0,0,0,0
  ⚬ Santiago Ixcuintepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007115,0.006691,0.010926,0.020151,0.01154,0.033078,0.027937,0.022748,0.03621,0.036735,0.081611,0.0886,0.136207,0,0,0,0,0,0,0,0
  ⚬ Santiago Ixtayutla,0.082665,0.170796,0.160556,0.139164,0,0.000323,0,0.003355,0,0,0,0,0,0.027751,0.014233,0.021536,0.008624,0,0.000388,0,0.002535,0.009974,0.008081,0.026837,0.036686,0.109506,0.141085,0.141978,0.29904,0.143298,0.401588,0.299243,0.292596,0.483914,0.551938,0.645852,0.524409,0.806637,0.137604,0.148357,0.129448,0.152138,0.150886,0.153681,0.103401,0.033204
  ⚬ Santiago Jamiltepec,2.266786,3.204555,2.947628,2.065354,2.756267,3.381439,3.251868,3.243611,3.421073,3.713335,3.979069,4.140609,4.256221,4.590573,3.929125,4.71073,5.091027,5.393879,4.915743,5.000626,5.224568,6.61749,6.086406,6.027641,5.382059,6.017695,5.939233,5.701156,5.814672,5.533417,6.601916,6.851893,7.07678,9.065964,9.467839,9.64634,8.596833,10.921709,11.722423,11.523285,10.677672,12.650619,13.427005,12.510575,11.091681,14.334648
  ⚬ Santiago Jocotepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000284,0.000029,0.003403,0.000083,0.000843,0.006895,0.010158,0.032877,0.039103,0.049861,0.113407,0.111862,0.109205,0.201361,0.186176,0.27239,0.254485,0.375715,0.117111,0.113294,0.124049,0.142205,0.131629,0.144441,0.128511,0.14643
  ⚬ Santiago Juxtlahuaca,10.27757,13.580261,11.977133,10.452775,9.42468,10.342306,12.282677,10.264055,9.227699,8.959927,10.621591,9.143356,9.939202,17.211743,17.049146,16.296284,13.938664,14.636449,14.31373,16.495059,14.147405,20.631917,16.796041,19.547107,14.931838,18.417322,20.570704,17.72273,21.07853,19.377922,17.185983,18.953005,18.268973,20.778405,22.581972,23.962041,19.473228,21.421514,23.502478,21.727646,19.254217,20.538659,23.10219,22.656265,17.984549,24.315905
  ⚬ Santiago Lachiguiri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001055,0.003357,0.004521,0.008689,0.001863,0.001253,0.000878,0.00545,0.008343,0.002079,0.008012,0.002803,0.010363,0.011434,0.029086,0,0,0,0,0,0,0,0
  ⚬ Santiago Lalopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000238,0,0,0.00009,0,0.000151,0.00033,0.000908,0.002779,0,0,0,0,0,0,0,0
  ⚬ Santiago Laollaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000808,0,0,0,0,0,0.000183,0.000401,0.000864,0,0.003425,0.002766,0.003294,0.00969,0.006655,0.011991,0.006521,0.023258,0,0.000151,0,0,0,0,0,0
  ⚬ Santiago Laxopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001625,0.001767,0.005445,0.002265,0.002623,0.000635,0.002006,0.004308,0.00203,0.002056,0.019279,0.014499,0.019038,0,0,0,0.000047,0,0,0,0
  ⚬ Santiago Llano Grande,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000473,0.003032,0.009419,0.007772,0.020645,0.024479,0.036494,0.045607,0.0798,0.079791,0.092534,0.091878,0.108053,0.654079,0.198621,0.182125,0.212951,0.166259,0.275927,0.243705,0.225815,0.179708,0.20115,0.218139,0.205032,0.171778,0.199957
  ⚬ Santiago Matatlán,0.321617,0.304377,0.281278,0.638273,0.249964,0.249095,0.130888,0.112629,0.157908,0.151954,0.201969,0.277519,0.353525,0.547217,0.574557,0.46007,0.84761,0.945253,0.883826,1.129174,1.242834,1.541975,1.40646,1.749811,1.847644,2.045513,2.418292,2.248688,2.566614,1.500047,2.02538,2.093384,1.629532,3.736149,3.927768,4.479512,3.238158,4.423938,4.300324,4.229871,4.16838,4.586588,5.28193,5.004819,5.001655,6.053255
  ⚬ Santiago Miltepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000012,0,0,0,0.000807,0.005475,0.003493,0.005947,0.003106,0.000024,0.000252,0.000174,0.000084,0.000422,0.002677,0.002769,0.000989,0,0.001423,0.002193,0.012534,0,0,0,0,0,0,0,0
  ⚬ Santiago Minas,0,0,0,0,0,0,0,0,0.000097,0,0,0,0,0,0,0,0,0,0,0,0,0.002527,0,0.000192,0,0.001978,0.007929,0.006074,0.009697,0.0028,0.007572,0.00776,0.007753,0.019538,0.012324,0.022948,0.03122,0.044608,0,0,0,0,0,0,0,0
  ⚬ Santiago Nacaltepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006462,0.001772,0.000251,0.00583,0.003512,0.005883,0.000089,0.009895,0.015273,0.003896,0.019778,0.031222,0.033464,0.020379,0.014356,0,0,0,0,0,0,0,0
  ⚬ Santiago Nejapilla,0,0,0,0,0,0,0,0,0,0,0,0,0.000338,0.000568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  ⚬ Santiago Niltepec,0.050928,0.062526,0.055861,0.010322,0.038244,0.14351,0.040835,0.037671,0.03835,0.0444,0.049361,0.042727,0.039596,0.033641,0.035591,0.034619,0.027423,0.03464,0.031372,0.036121,0.029847,0.046783,0.052989,0.049614,0.045366,0.046127,0.041666,0.04855,0.029717,0.028876,0.063507,0.054078,0.054044,0.059927,0.078808,0.064144,0.068238,0.066557,0.048592,0.065444,0.064299,0.899729,0.088144,0.192624,0.138012,0.142746
  ⚬ Santiago Nundiche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001437,0.003857,0,0.001951,0.004697,0.000598,0.00264,0.005593,0.005876,0.006157,0.026714,0.015141,0.023505,0.009476,0.013259,0,0,0,0,0,0,0,0
  ⚬ Santiago Nuyoó,0.035871,0.04517,0.043543,0.043398,0.047153,0.069101,0.048869,0.050241,0.040902,0.041605,0.05728,0.035971,0.041776,0.048862,0.040835,0.028431,0.032934,0.045192,0.055576,0.05555,0.041467,0.060114,0.035493,0.035132,0.022423,0.032412,0.034904,0.023177,0.021039,0.050293,0.055319,0.045787,0.04422,0.063726,0.066051,0.059933,0.045675,0.057035,0.032744,0.019186,0.027453,0.21287,0.009978,0.024674,0.016063,0
  ⚬ Santiago Pinotepa Nacional,8.323165,12.167057,11.160814,11.053704,10.980667,12.409968,12.032469,15.863292,13.159251,12.752115,13.936004,13.413474,14.01717,15.076191,14.129203,14.54386,15.787823,16.727016,16.026129,16.370411,16.409655,19.527245,17.971356,18.636237,17.083699,20.023015,19.396912,17.493271,17.691067,16.033393,12.252541,12.593656,13.128769,14.627025,14.097557,15.481332,20.060577,27.725753,29.642297,28.789515,27.88121,32.512463,33.561305,32.273996,29.227208,37.262317
  ⚬ Santiago Suchilquitongo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244,0.003419,0.0045,0.001786,0.005017,0.007985,0.006448,0.008201,0.019372,0.007399,0.043263,0.029265,0.030143,0.047531,0.046173,0.075372,0.085238,0.120677,0,0,0,0.002776,0,0.005143,0.004884,0.007966
  ⚬ Santiago Tamazola,1.319872,1.429415,1.195082,0.870944,0.918399,0.988555,0.998847,0.936507,0.926115,0.951173,1.11486,1.014754,1.03113,0.719245,1.097571,0.984197,1.277113,1.377867,1.186078,1.074846,0.933932,0.798499,1.006499,1.056021,0.862827,1.096624,1.359646,1.120152,1.199584,1.081845,1.328832,1.24106,1.22313,1.266177,1.226388,1.1483,1.187262,1.158442,1.26879,1.201031,1.000455,1.061197,1.362933,1.267395,1.228499,1.429216
  ⚬ Santiago Tapextla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003721,0.004947,0.003019,0.01037,0.011602,0.015642,0.016662,0.039525,0.025655,0.007303,0.01888,0.019265,0.015774,0.053083,0.070902,0.064709,0.103002,0.158589,0.031933,0.017591,0.034882,0.060037,0.057445,0.000627,0.00041,0
  ⚬ Santiago Tenango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106,0.000392,0.000288,0.00091,0.001374,0,0,0.001318,0.000149,0.0002,0.001754,0.001066,0.008302,0.006303,0,0,0,0,0,0,0,0
  ⚬ Santiago Tepetlapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  ⚬ Santiago Tetepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001385,0.011237,0.024876,0.036692,0.041313,0.042294,0.079561,0.065868,0.138004,0.050565,0.15995,0.095141,0.112837,0.18399,0.179149,0.270068,0.274698,0.387756,0,0,0,0,0,0,0,0.003485
  ⚬ Santiago Texcalcingo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499,0.00518,0.002951,0.003484,0.00245,0.001347,0.001551,0.005736,0.003208,0.001283,0.010588,0,0,0,0,0,0,0,0
  ⚬ Santiago Textitlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001433,0.005735,0.006143,0.003008,0.002087,0.003666,0.005615,0.013281,0.042136,0.018129,0.106401,0.075454,0.043303,0.126783,0.136761,0.168371,0.17551,0.315627,0,0,0,0,0,0,0,0
  ⚬ Santiago Tilantongo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003372,0.000959,0.005359,0.032087,0.014945,0.003055,0.009263,0.001933,0.002728,0.008159,0.006085,0.009239,0.00852,0.014217,0,0,0,0,0,0,0,0
  ⚬ Santiago Tillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000853,0.00098,0,0.000146,0.00055,0.0004,0.003213,0.004156,0.004589,0.002282,0.004688,0,0,0,0,0,0,0,0
  ⚬ Santiago Tlazoyaltepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000058,0,0,0.007149,0.011532,0.006808,0.009515,0.033451,0.009395,0.045979,0.039407,0.032045,0.051263,0.045666,0.071577,0.079404,0.140221,0,0,0,0,0,0,0,0
  ⚬ Santiago Xanica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001949,0.007439,0.011353,0.009919,0.018206,0.00787,0.009517,0.014668,0.010813,0.022086,0.011749,0.019349,0.019953,0.042779,0,0,0,0,0,0,0,0
  ⚬ Santiago Xiacuí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197,0.000818,0.002251,0.004438,0.00108,0.00423,0.007055,0.007201,0.004097,0.019622,0.02361,0.027016,0.041796,0.048458,0,0,0,0,0,0,0,0
  ⚬ Santiago Yaitepec,0.155231,0.114935,0.063467,0.066947,0.050442,0.04974,0.029263,0.034501,0.030122,0.03238,0.01758,0.021074,0.00846,0.006567,0.006577,0.010266,0.012289,0.001927,0.001003,0.004966,0.009809,0.005535,0,0,0.199972,0.262045,0.238421,0.245086,0.549446,0.817205,1.328053,1.460017,1.749903,2.453315,2.695967,2.820331,3.015096,3.569119,3.389129,3.342947,3.7181,4.067902,4.190562,3.581227,3.60551,4.099442
  ⚬ Santiago Yaveo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002709,0.003917,0.00234,0.001642,0.008697,0.010154,0.002867,0.010196,0.004661,0.0142,0.008015,0.018002,0,0,0,0.000152,0,0,0,0
  ⚬ Santiago Yolomécatl,0.05035,0.065516,0.063346,0.067358,0.051806,0.048316,0.045336,0.050831,0.054365,0.048036,0.073817,0.05576,0.059508,0.067264,0.056949,0.053741,0.055516,0.04826,0.058349,0.062213,0.050922,0.076082,0.075343,0.084637,0.057646,0.077196,0.100058,0.063971,0.077303,0.076374,0.097014,0.088801,0.092512,0.120984,0.118564,0.1049,0.143669,0.157602,0.192971,0.114889,0.106614,0.131606,0.151974,0.093512,0.092057,0.131774
  ⚬ Santiago Yosondúa,0.639747,0.711418,0.625691,0.482181,0.457732,0.475245,0.404254,0.459625,0.528992,0.522407,0.633779,0.457763,0.427171,0.589427,0.549936,0.584654,0.608402,0.630503,0.59364,0.611921,0.569632,0.67888,0.535729,0.595645,0.508071,0.585914,0.589949,0.539217,0.470122,0.463063,0.606699,0.574324,0.598717,0.73604,0.829046,0.760244,0.764403,0.933441,0.79445,0.753802,0.685442,0.58459,0.6297,0.580948,0.474348,0.705845
  ⚬ Santiago Yucuyachi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282,0.002018,0.003206,0.003297,0.000983,0.001995,0,0.00039,0,0.000705,0.010983,0.019017,0.008689,0.020509,0,0,0,0.001329,0,0,0,0
  ⚬ Santiago Zacatepec,0.083054,0.105737,0.088627,0.056316,0.073424,0.070243,0.07823,0.07996,0.069113,0.058608,0.070148,0.069096,0.031044,0.05204,0.059743,0.07927,0.073099,0.078539,0.061343,0.07633,0.048333,0.070099,0.073696,0.061986,0.047239,0.074497,0.106574,0.11023,0.094491,0.010643,0.002312,0.015283,0.053227,0.065065,0.111532,0.136568,0.134103,0.215144,0.211401,0.219066,0.20545,0.292367,0.34892,0.328862,0.220768,0.37168
  ⚬ Santiago Zoochila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000595,0.002424,0.003599,0.000263,0.003325,0.001214,0.002358,0.005701,0.004962,0.006059,0.003036,0.008772,0,0,0,0,0,0,0,0
  ⚬ Santo Domingo Albarradas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000964,0.004993,0.002443,0.005508,0,0.001387,0.002336,0.003584,0.002622,0.002867,0.009138,0.011869,0.001611,0,0,0,0.000074,0,0,0,0
  ⚬ Santo Domingo Armenta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000092,0.00315,0,0.008737,0.005662,0.011361,0.01091,0.010235,0.035571,0.053296,0.091805,0.1259,0.158189,0.264796,0.364417,0.309911,0.283512,0.382289,0.328991,0.278884,0.24628,0.267128,0.247536,0.210993,0.176585,0.204591
  ⚬ Santo Domingo Chihuitán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000384,0,0,0.000234,0,0,0.000286,0,0.000229,0,0.001455,0.002103,0.001798,0.004488,0,0,0.002152,0,0,0,0,0
  ⚬ Santo Domingo de Morelos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003064,0.015727,0.024939,0.039367,0.029978,0.066214,0.029526,0.084616,0.05295,0.047994,0.09507,0.116274,0.115323,0.157437,0.169184,0,0,0,0,0,0,0,0
  ⚬ Santo Domingo Ingenio,0.041423,0.048394,0.037624,0.038676,0.032172,0.041661,0.024533,0.030445,0.032273,0.0249,0.027272,0.025389,0.028327,0.031786,0.028507,0.029008,0.034045,0.041348,0.052632,0.053981,0.040558,0.052706,0.047265,0.062935,0.056992,0.046291,0.046922,0.057258,0.041759,0.00319,0.015271,0.020805,0.016394,0.058182,0.075039,0.062083,0.065092,0.128875,0.051071,0.058012,0.148678,0.080174,0.308023,0.258264,0.31273,0.338329
  ⚬ Santo Domingo Ixcatlán,0.001486,0.002889,0.001762,0.038589,0.000644,0.001226,0.001497,0.001667,0.000228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000078,0.001557,0.001141,0,0.000073,0.000045,0.000045,0.000387,0.002881,0.000508,0.000848,0,0,0,0,0,0,0,0
